tran_id	ERR1562083	ERR1562084	ERR1562085	ERR1562086	ERR1562087	ERR1562088	ERR1562089	ERR1562090	ERR1562091	ERR1562092	ERR1562093	ERR1562094	ERR1562095	ERR1562096	ERR1562097	ERR1562098	ERR1562099	ERR1562100	ERR1562101	ERR1562102	ERR1562103	ERR1562104	ERR1562105	ERR1562106	ERR1562107	ERR1562108	ERR1562109	ERR1562110	ERR1562111	ERR1562112	ERR1562113	ERR1562114	ERR1562115	ERR1562116	ERR1562117	ERR1562118	ERR1562119	ERR1562120	ERR1562121	ERR1562122	ERR1562123	ERR1562124	ERR1562125	ERR1562126	ERR1562127	ERR1562128	ERR1562129	ERR1562130	ERR1562131	ERR1562132	ERR1562133	ERR1562134	ERR1562135	ERR1562136	ERR1562137	ERR1562138	ERR1562139	ERR1562140	ERR1562141	ERR1562142	ERR1562143	ERR1562144	ERR1562145	ERR1562146	ERR1562147	ERR1562148	ERR1562149	ERR1562150	ERR1562151	ERR1562152	ERR1562153	ERR1562154	ERR1562155	ERR1562156	ERR1562157	ERR1562158	ERR1562159	ERR1562160	ERR1562161	ERR1562162	ERR1562163	ERR1562164	ERR1562165	ERR1562166	ERR1562167	ERR1562168	ERR1562169	ERR1562170	ERR1562171	ERR1562172	ERR1562173	ERR1562174	ERR1562175	ERR1562176	ERR1562177	ERR1562178	ERR1562179	ERR1562180	ERR1562181	ERR1562182	ERR1562183	ERR1562184	ERR1562185	ERR1562186	ERR1562187	ERR1562188	ERR1562189	ERR1562190	ERR1562191	ERR1562192	ERR1562193	ERR1562194	ERR1562195	ERR1562196	ERR1562197	ERR1562198	ERR1562199	ERR1562200	ERR1562201	ERR1562202	ERR1562203	ERR1562204	ERR1562205	ERR1562206	ERR1562207	ERR1562208	ERR1562209	ERR1562210	ERR1562211	ERR1562212	ERR1562213	ERR1562214	ERR1562215	ERR1562216	ERR1562217	ERR1562218	ERR1562219	ERR1562220	ERR1562221	ERR1562222	ERR1562223	ERR1562224	ERR1562225	ERR1562226	ERR1562227	ERR1562228	ERR1562229	ERR1562230	ERR1562231	ERR1562232	ERR1562233	ERR1562234	ERR1562235	ERR1562236	ERR1562237	ERR1562238	ERR1562239	ERR1562240	ERR1562241	ERR1562242	ERR1562243	ERR1562244	ERR1562245	ERR1562246	ERR1562247	ERR1562248	ERR1562249	ERR1562250	ERR1562251	ERR1562252	ERR1562253	ERR1562254	ERR1562255	ERR1562256	ERR1562257	ERR1562258	ERR1562259	ERR1562260	ERR1562261	ERR1562262	ERR1562263	ERR1562264	ERR1562265	ERR1562266	ERR1562267	ERR1562268	ERR1562269	ERR1562270	ERR1562271	ERR1562272	ERR1562273	ERR1562274
chr12:56158362:56158711:+@chr12:56159587:56159730:+@chr12:56159975:56160148	0.907692307692308	0.855828220858896	0.931558935361217	0.9402460456942	0.95	0.895953757225434	0.758241758241758	0.942446043165468	0.960167714884696	0.940239043824701	0.853107344632768	0.741071428571429	0.9	0.868561278863233	0.930434782608696	0.891774891774892	0.931802366040362	0.969380654140571	0.89937106918239	0.878828229027963	0.943359375	0.791044776119403	0.982169390787519	0.966785290628707	0.911764705882353	0.878620689655172	0.801452784503632	0.958282208588957	0.946949602122016	0.970588235294118	0.927745664739884	0.977142857142857	0.918871252204586	0.937575030012005	0.904516129032258	0.905947441217151	0.955375253549696	0.954779033915725	0.95738203957382	0.986238532110092	0.848522167487685	0.903049257232213	0.989881956155143	0.975659229208925	0.910144927536232	0.947521865889213	0.889705882352941	0.872127872127872	0.969060773480663	0.927125506072874	0.914447134786118	0.975736568457539	0.928909952606635	0.872817955112219	0.905810397553517	0.919667590027701	0.865638766519824	0.945666235446313	0.794007490636704	0.948759007205765	0.911205073995772	0.99645390070922	0.933662667607622	0.974489795918367	NA	NA	NA	NA	NA	NA	NA	NA	0.927180355630821	0.964316057774002	0.939698492462312	0.954022988505747	0.905437352245863	0.818424566088118	0.902319902319902	0.930921052631579	0.949852507374631	0.990415335463259	0.869942196531792	0.98740157480315	0.910112359550562	0.94383149448345	0.911111111111111	0.937125748502994	0.913978494623656	0.971705137751303	0.975517890772128	0.937597503900156	0.964285714285714	0.965260545905707	0.848142164781906	NA	0.968253968253968	0.965217391304348	1	NA	0.975	1	1	0.975225225225225	NA	0.974025974025974	0.965217391304348	1	1	1	0.790426908150065	0.982608695652174	0.981630309988519	0.740740740740741	1	1	0.919087136929461	1	1	0.973333333333333	1	1	0.657142857142857	1	1	0.968253968253968	0.913253012048193	0.990632318501171	1	1	1	0.967741935483871	1	1	0.920081967213115	1	0.942446043165468	1	1	0.950053134962806	0.781094527363184	1	0.983193277310924	0.933269780743565	1	0.959231217239371	1	1	0.966101694915254	0.99228543876567	0.998549673676577	NA	1	0.806666666666667	0.853658536585366	1	1	1	1	0.981854838709677	0.957349581111957	0.953138075313808	1	0.939278937381404	0.985443959243086	0.976190476190476	0.888888888888889	1	0.905743740795287	0.843028624192059	0.971654856190079	1	1	1	1	1	0.95863309352518	1	1	1	NA	1	NA	0.961117861482382	0.973421926910299	1	0.972401103955842	0.969180859691809	0.933980582524272	1	1	NA
chr4:39774834:39774933:+@chr4:39777682:39777810:+@chr4:39778360:39782792	0.970037453183521	1	1	1	NA	1	NA	0.941176470588235	1	1	NA	1	1	1	1	1	1	1	1	1	1	0.896907216494845	1	1	1	1	1	1	1	1	1	0.842105263157895	1	1	0.782178217821782	1	1	1	1	1	1	0.939759036144578	1	1	1	1	1	1	0.780918727915194	1	0.980392156862745	0.889502762430939	1	1	1	1	1	0.825581395348837	1	1	0.977900552486188	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	NA	1	NA	NA	1	NA	NA	1	NA	NA	NA	NA	0.770491803278688	NA	NA	NA	NA	1	1	1	NA	NA	1	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	1	NA	NA	NA	NA	NA	1	1	1	NA	1	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	1	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	1	NA	NA	1	1	NA	1	NA	NA	NA	NA	0.448818897637795	1	NA	NA	1	0.0303030303030303	1	1	NA
chr11:62885465:62885608:+@chr11:62886437:62886568:+@chr11:62888135:62888218	0	0	0	0	NA	NA	0	0	0	0	0	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	0	0.0666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	NA	0	0	0	0	0.194444444444444	NA	NA	NA	0	0	0	0	0	0	0	NA	0	0	NA	NA	0	NA	NA	0	NA	0	NA	NA	NA	NA	NA	0	NA	0	NA	NA	0	NA	0	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	0	0	0	0	NA	0	NA	NA	NA	0	NA	0.157534246575342	0	NA	NA	0	0	NA	NA	0	NA	0	NA	NA	0	0	0	0	0	NA	NA	0	0	NA	0	NA	NA	0	0	0	0	0	0	NA	0	NA	NA	NA	NA	NA	0	NA	0	0	0	0	0	NA
chr4:165340221:165340375:+@chr4:165340722:165340813:+@chr4:165341751:165343164	0.0363636363636364	0	0	0	0	0	NA	0.0301003344481605	0	0	NA	NA	0	0	0	0	0	0	0	0	0.0191458026509573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0455373406193078	0	0	0	NA	0	0	NA	0	0	0	0	NA	0	0	0	0	0	0.0134638922888617	0	0	0	0	0	0.010989010989011	0.0275229357798165	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	0	0	NA	NA	0	NA	NA	0.02	NA	0.118343195266272	0	NA	NA	NA	NA	0	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	0.378091872791519	0	0	0	NA	0	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	0	NA	0	NA	0	0	NA	NA	NA	0	NA	NA	NA	0	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	NA	NA	NA	0	0	0	NA
chrX:136879017:136879123:-@chrX:136877915:136878086:-@chrX:136876503:136876655	0.947368421052632	1	1	1	1	1	NA	1	1	1	1	NA	1	1	1	1	1	1	1	0.855072463768116	1	1	1	0.864734299516908	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.971014492753623	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	1	1	1	1	1	0.952238805970149	1	1	1	1	NA	NA	1	1	1	1	NA	1	1	NA	1	NA	1	NA	1	1	NA	1	NA	1	1	1	NA	NA	NA	1	1	NA	NA	NA	0.902912621359223	1	NA	NA	NA	NA	NA	1	1	1	1	NA	NA	NA	1	1	NA	NA	NA	1	NA	1	NA	1	NA	1	1	1	NA	1	NA	NA	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	NA	1	0.917355371900826	NA	NA	1	NA	NA	NA	1	NA	NA	1	NA	1	1	NA	1	NA	NA	1	1	NA	1	1	1	1	NA	NA
chr7:96277196:96277338:-@chr7:96234802:96234917:-@chr7:96208838:96208977	1	NA	1	1	NA	1	NA	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	1	NA	1	1	1	1	1	1	NA	NA	1	NA	1	1	1	1	1	NA	NA	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	1	1	1	1	1	1	0.805309734513274	NA	NA	1	NA	1	1	NA	NA	0.857142857142857	NA	1	1	NA	1	1	NA	NA	NA	NA	1	1	NA	NA	NA	1	NA	NA	NA	1	1	NA	NA	NA	1	1	1	NA	NA	NA	NA	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	0.308641975308642	1	NA	1	NA	NA	1	1	1	1	NA	NA	NA	1	NA	NA	NA	NA	NA	1	NA	NA	NA	1	1	1	1	1	1	NA	NA	NA	1	NA	NA	NA	1	NA	NA	1	1	NA	1	NA	NA	NA	NA	1	NA	NA	1	1	1	NA	1	NA
chr2:65104734:65104806:-@chr2:65097971:65098066:-@chr2:65090983:65091078	1	1	1	1	NA	1	NA	1	1	1	0.875	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.951219512195122	1	1	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	1	1	1	1	1	1	1	NA	1	1	1	1	1	1	1	1	1	1	NA	1	1	NA	NA	1	NA	NA	1	NA	1	1	1	NA	NA	NA	1	1	NA	NA	NA	1	1	1	1	NA	1	NA	NA	1	NA	NA	1	NA	NA	NA	1	1	NA	1	NA	0.672727272727273	NA	NA	1	NA	NA	1	1	1	1	1	NA	NA	1	1	NA	NA	NA	NA	1	NA	NA	NA	1	1	1	NA	1	1	1	NA	NA	1	NA	1	NA	1	1	NA	1	1	NA	1	NA	NA	NA	NA	1	1	NA	NA	NA	1	1	1	NA
chr12:110502049:110502117:-@chr12:110499535:110499546:-@chr12:110496012:110496203	0.00813008130081301	0	0.16	0	0	0.151515151515152	NA	0	0	0	NA	0	0	0	0.0714285714285714	0.0263157894736842	0.107692307692308	0	0.365079365079365	0.0476190476190476	0.0602409638554217	0	0	0	0	0	NA	0.176470588235294	0	0	0	0	0.0136986301369863	0	0.0967741935483871	0	0	0.0169491525423729	0.297297297297297	0	0.0379746835443038	0	0	0	0	0.025	0.104166666666667	0	0	0	0	0.116666666666667	0	0	0	0.025	0.0606060606060606	0.0153846153846154	0.0461538461538462	0.0103092783505155	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0.105691056910569	0	0	0.0594594594594595	0	0	NA	0	0	0	0	0	0	0	0	NA	0.873015873015873	NA	NA	1	NA	NA	NA	0.533333333333333	NA	NA	1	NA	NA	NA	NA	0	NA	NA	NA	NA	0.157894736842105	NA	1	NA	NA	NA	NA	1	NA	1	1	NA	NA	NA	NA	0	NA	NA	1	0.681159420289855	NA	0.216867469879518	NA	0.459459459459459	NA	NA	0.224489795918367	0.27710843373494	NA	0.615384615384615	NA	NA	NA	0.627329192546584	0	NA	NA	NA	NA	0.127272727272727	NA	NA	1	NA	NA	0.840490797546012	1	0.888888888888889	NA	0.155172413793103	NA	NA	0.351351351351351	NA	0	NA	NA	1	NA	0.557522123893805	0.666666666666667	NA	0.436893203883495	NA	0	NA	NA	1	NA	NA	0.194029850746269	0	0	1	0.0909090909090909	NA
chr22:41688794:41688981:-@chr22:41682356:41682587:-@chr22:41680244:41680364	0.134020618556701	0.0894308943089431	0.148936170212766	0.1	0.105263157894737	0	NA	0.0555555555555556	0.142857142857143	0.132530120481928	NA	NA	0	NA	0.313432835820896	0.0333333333333333	0.215189873417722	0.127272727272727	0.12	0.203187250996016	0.103448275862069	0.152941176470588	0.314285714285714	0.5	0.142857142857143	NA	0.372549019607843	0.168539325842697	0.0952380952380952	0.355932203389831	0.0833333333333333	0.24	0.111111111111111	0.0282485875706215	0.181818181818182	0.18	0.288461538461538	0.148648648648649	0.34020618556701	0.290322580645161	0.271844660194175	0.141509433962264	0.333333333333333	0.101123595505618	0.291139240506329	0.107142857142857	0.0784313725490196	0.205882352941176	0.247863247863248	0.0892307692307692	0.253333333333333	0.132530120481928	0.23943661971831	0.153153153153153	0	0.0804597701149425	0.263157894736842	0.0133333333333333	0.151515151515152	0.134328358208955	0.217391304347826	0.0804597701149425	0.303370786516854	0.4375	NA	NA	NA	NA	NA	NA	NA	NA	0	0.180487804878049	0.051948051948052	0.195530726256983	0.115384615384615	0	NA	0.321428571428571	0.125827814569536	0.153558052434457	0.11965811965812	0.457627118644068	0.186440677966102	0.159663865546218	NA	0.189189189189189	0.164835164835165	0.0294117647058824	0.102941176470588	0.245283018867925	NA	0.125	0.391304347826087	NA	0.209876543209877	0.0265486725663717	NA	NA	0.235294117647059	NA	0	0.2	NA	NA	NA	NA	NA	0	NA	0.25	0	NA	NA	NA	0.558823529411765	0.172413793103448	0	NA	NA	NA	NA	0.0169491525423729	NA	0.166666666666667	NA	NA	0.245614035087719	NA	NA	0.137931034482759	0	NA	0.487179487179487	0	0.24	0	NA	0.614285714285714	NA	0	NA	0.0232558139534884	NA	0.6	NA	0.566666666666667	NA	0.282758620689655	0	NA	0	NA	NA	0	NA	NA	NA	0	0.129032258064516	0.295774647887324	NA	0.135135135135135	0.151515151515152	0.559633027522936	NA	NA	NA	NA	0.644859813084112	0	0.208333333333333	NA	0.0136986301369863	0.260869565217391	NA	NA	0.277777777777778	NA	NA	0	NA	0	0	NA	NA	0.432432432432432	0	0.325581395348837	NA	NA
chr9:35685269:35685339:-@chr9:35685064:35685139:-@chr9:35684732:35684807	NA	0.179487179487179	NA	0.0769230769230769	NA	NA	NA	NA	0.111111111111111	NA	NA	0.155555555555556	NA	NA	0.333333333333333	NA	0.469387755102041	0.5	0	0.234567901234568	0.414634146341463	NA	0	0.521739130434783	NA	0.8	0.368421052631579	0.411764705882353	NA	NA	NA	0.384615384615385	0.115384615384615	0.348837209302326	0.111111111111111	0.488372093023256	0.833333333333333	NA	0.441860465116279	0.318181818181818	0.379310344827586	0.333333333333333	0.213114754098361	0.0714285714285714	NA	NA	NA	0.0434782608695652	0.538461538461538	NA	0.444444444444444	0.132075471698113	0.382978723404255	0.25	0.0581395348837209	0.454545454545455	NA	0.346938775510204	0.371428571428571	0.278350515463918	NA	NA	0.0188679245283019	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.381818181818182	0.333333333333333	0.282051282051282	NA	NA	NA	NA	NA	0.116279069767442	0	0.234782608695652	0.176470588235294	NA	NA	NA	NA	NA	0.114754098360656	0.39622641509434	0.849056603773585	NA	NA	NA	NA	0.133333333333333	NA	NA	NA	NA	0.08	0.0161290322580645	0.027027027027027	NA	NA	NA	NA	0	NA	0	0	0	NA	0	NA	NA	0	NA	NA	0	0.0679611650485437	0	NA	0	NA	0	0.16	NA	0	0	NA	NA	NA	0	0	NA	0	0	NA	NA	0	NA	0.0666666666666667	NA	0	0	0.0196078431372549	0	NA	0	NA	NA	0.0303030303030303	NA	0	0	0	0	0.130434782608696	0	0	0.0526315789473684	0	0	0	NA	NA	0	0	0	NA	0	0.0166666666666667	NA	0	0	NA	0	0	NA	NA	NA	0	0.329113924050633	0.370892018779343	0	0	0.398058252427184	0.024390243902439	NA	NA
